customer_id,full_name,age,gender,phone_number,national_id,address,employment_status,monthly_income,credit_score,is_existing_customer
CUST-8E11382E,Henry Wilson,72,Male,555-842-1506,XXX-XX-0123,"Phoenix, AZ",Retired,3500,600,False
CUST-8E1AF0A8,Henry Brown,40,Male,555-837-9514,XXX-XX-4680,"Miami, FL",Salaried,7000,690,False
CUST-8E4846CA,Susan White,72,Female,555-734-9521,XXX-XX-2468,"Orlando, FL",Retired,3500,600,False
CUST-8E601FA4,Kevin Garcia,31,Male,555-895-2631,XXX-XX-0123,"San Francisco, CA",Self-employed,12000,800,False
CUST-8E6B9BB7,Ashley Green,25,Female,555-918-4725,XXX-XX-3692,"San Francisco, CA",Salaried,7000,750,False
CUST-8E7486BB,Ashley Green,25,Female,555-159-7531,XXX-XX-8024,"New York, NY",Salaried,10000,800,False
CUST-8E7C908B,Ashley Johnson,22,Female,555-963-2580,XXX-XX-4567,"New York, NY",Salaried,3800,620,False
CUST-8E95DFF8,George Wilson,70,Male,555-852-9637,XXX-XX-4680,"San Antonio, TX",Retired,3000,550,False
CUST-8EACC96A,George Harris,58,Male,555-417-2963,XXX-XX-9135,"Dallas, TX",Unemployed,2800,550,False
CUST-8EDCDCA9,Kevin Lee,25,Male,555-892-4753,XXX-XX-0123,"New York, NY",Unemployed,0,550,False
CUST-8EE5E2C9,Kevin Lee,38,Male,555-086-4201,XXX-XX-8901,"San Francisco, CA",Salaried,10000,750,False
CUST-8EE8E6C8,David Lee,25,Male,555-627-9384,XXX-XX-2345,"Los Angeles, CA",Unemployed,0,550,False
CUST-8EF2785A,Ashley Brown,22,Female,555-901-8273,XXX-XX-4567,"New York, NY",Salaried,4500,650,False
CUST-8EF8C077,Frank Garcia,58,Male,555-627-9384,XXX-XX-2345,"Houston, TX",Retired,3800,620,True
CUST-8EFCCEB8,George Davis,70,Male,555-012-3456,XXX-XX-8901,"Orlando, FL",Retired,3000,600,False
CUST-8F09B182,Patricia Johnson,71,Female,555-482-9357,XXX-XX-7890,"Orlando, FL",Retired,3800,580,False
CUST-8F0D2F3F,Maria Hernandez,40,Female,555-016-7283,XXX-XX-2345,"San Francisco, CA",Salaried,10000,800,True
CUST-8F6263A5,Henry Davis,40,Male,555-417-9258,XXX-XX-8901,"Dallas, TX",Unemployed,0,550,False
CUST-8F712BFC,Susan Williams,70,Female,555-890-1234,XXX-XX-5678,"Phoenix, AZ",Retired,3500,600,False
CUST-8F8718DF,Kevin Lee,33,Male,555-584-1723,XXX-XX-8901,"New York, NY",Unemployed,0,520,False
CUST-8F8F02A3,Kevin O'Connell,31,Male,555-852-9630,XXX-XX-4711,"San Francisco, CA",Salaried,9500,690,False
CUST-8F93A4AB,John Smith,72,Male,555-876-5432,XXX-XX-0123,"Seattle, WA",Retired,3500,580,False
CUST-8FA449DF,Maria Sanchez,65,Female,555-953-2678,XXX-XX-4680,"Miami, FL",Retired,4000,620,False
CUST-8FAA9A93,George Thompson,55,Male,555-159-7531,XXX-XX-2345,"Dallas, TX",Self-employed,10000,730,True
CUST-8FB94C2A,Ethan Brown,24,Male,555-628-3947,XXX-XX-1357,"Los Angeles, CA",Salaried,4500,600,False
CUST-8FBAA848,George Thompson,58,Male,555-478-2963,XXX-XX-4561,"Orlando, FL",Unemployed,2800,550,False
CUST-8FC9ED3F,George Wilson,62,Male,555-159-3571,XXX-XX-0246,"Portland, OR",Retired,3800,580,False
CUST-8FD4B2E5,David Wilson,31,Male,555-625-8429,XXX-XX-1357,"Chicago, IL",Salaried,8500,800,True
CUST-8FE604D6,George Thompson,70,Male,555-852-9631,XXX-XX-0246,"Orlando, FL",Retired,3000,600,False
CUST-9008F2CB,Maria Rodriguez,55,Female,555-481-5169,XXX-XX-2468,"Miami, FL",Salaried,5500,700,True
CUST-901A6102,Emily Wilson,31,Female,555-741-8526,XXX-XX-6789,"San Francisco, CA",Salaried,8000,800,True
CUST-901DF2C7,James Wilson,40,Male,555-111-2222,XXX-XX-3333,"San Francisco, CA",Self-employed,10000,730,True
CUST-9021433B,Kevin Lee,38,Male,555-159-7531,XXX-XX-2468,"San Francisco, CA",Salaried,12000,750,False
CUST-9027C57E,Kevin Harris,38,Male,555-098-7654,XXX-XX-8901,"New York, NY",Unemployed,0,550,False
CUST-90509656,Kevin Lee,38,Male,555-459-8231,XXX-XX-8901,"New York, NY",Salaried,12000,750,False
CUST-90558676,Susan White,40,Female,555-741-8529,XXX-XX-6789,"Chicago, IL",Salaried,8000,750,False
CUST-9080A8DD,Kevin Lee,40,Male,555-024-6813,XXX-XX-8901,"Dallas, TX",Self-employed,12000,820,True
CUST-90876A3B,Maria Garcia,40,Female,555-913-4567,XXX-XX-8024,"San Francisco, CA",Salaried,10000,820,True
CUST-908AA1DA,Linda Rodriguez,52,Female,555-714-9638,XXX-XX-2468,"Los Angeles, CA",Self-employed,5500,620,False
CUST-909B3061,George Thompson,70,Male,555-852-9638,XXX-XX-2580,"Orlando, FL",Retired,3200,600,False
CUST-909BEBAE,Sarah Johnson,25,Female,555-481-5165,XXX-XX-7890,"Chicago, IL",Salaried,5500,750,False
CUST-909F2149,George Thompson,70,Male,555-836-9520,XXX-XX-4680,"San Diego, CA",Retired,3800,600,False
CUST-90BD3B28,Isabella Garcia,22,Female,555-948-2736,XXX-XX-6802,"Miami, FL",Salaried,4000,620,False
CUST-90BE7C73,Ashley Taylor,22,Female,555-963-2580,XXX-XX-8024,"Los Angeles, CA",Unemployed,0,600,False
CUST-90E7421E,George Wilson,52,Male,555-258-3690,XXX-XX-4713,"New York, NY",Salaried,10000,600,False
CUST-90F9DF6D,Kevin Harris,38,Male,555-159-7531,XXX-XX-8026,"San Francisco, CA",Unemployed,0,550,False
CUST-9106DF29,Henry Brown,72,Male,555-852-1470,XXX-XX-0246,"Phoenix, AZ",Retired,3500,600,False
CUST-910A968F,Linda Garcia,40,Female,555-951-7539,XXX-XX-4567,"San Francisco, CA",Self-employed,10000,750,False
CUST-91326AA0,Linda Rodriguez,50,Female,555-741-8529,XXX-XX-4567,"Chicago, IL",Salaried,8000,750,True
CUST-9141F197,Kevin Lee,32,Male,555-086-4209,XXX-XX-9135,"San Francisco, CA",Salaried,12000,750,False
CUST-914D0B87,Jack Wilson,70,Male,555-159-3570,XXX-XX-6802,"Orlando, FL",Retired,3500,580,False
CUST-916AD0BF,Emily Rodriguez,31,Female,555-732-8459,XXX-XX-6789,"Los Angeles, CA",Salaried,8000,800,True
CUST-9171DA79,Grace Lee,31,Female,555-734-0928,XXX-XX-6789,"Seattle, WA",Salaried,8000,800,False
CUST-917FB00D,Kevin Harris,38,Male,555-086-4279,XXX-XX-8901,"San Francisco, CA",Unemployed,0,550,False
CUST-91855EC2,Henry Thompson,68,Male,555-890-1234,XXX-XX-0123,"Miami, FL",Retired,3500,580,False
CUST-9196FE58,Anthony Garcia,32,Male,555-852-0975,XXX-XX-4567,"Los Angeles, CA",Self-employed,12000,750,False
CUST-919ECAE9,James Taylor,32,Male,555-147-2583,XXX-XX-2468,"New York, NY",Salaried,10000,750,True
CUST-91ABD7C9,Kevin O'Connell,30,Male,555-852-1470,XXX-XX-9632,"San Francisco, CA",Self-employed,12000,750,False
CUST-91ACE617,Kevin O'Connell,31,Male,555-840-2735,XXX-XX-4567,"San Francisco, CA",Self-employed,12000,580,False
CUST-91D0AB2E,Henry Brown,40,Male,555-852-0147,XXX-XX-0123,"Denver, CO",Self-employed,12000,750,False
CUST-91E4F0E6,Brian Williams,40,Male,555-159-7531,XXX-XX-0123,"San Francisco, CA",Self-employed,10000,730,True
CUST-91F208DD,Maria Garcia,55,Female,555-481-5165,XXX-XX-7890,"Los Angeles, CA",Salaried,5500,700,True
CUST-91F9D93D,George Thompson,58,Male,555-111-2222,XXX-XX-5555,"Dallas, TX",Unemployed,2000,550,False
CUST-9217BEFA,Linda Rodriguez,52,Female,555-825-9374,XXX-XX-4567,"Chicago, IL",Salaried,8000,750,True
CUST-921B44A9,George Wilson,52,Male,555-039-7416,XXX-XX-8901,"Dallas, TX",Salaried,8000,750,True
CUST-921E97A5,Ashley Davis,22,Female,555-906-2841,XXX-XX-8901,"New York, NY",Salaried,4500,690,False
CUST-9228DD24,George Wilson,50,Male,555-417-8296,XXX-XX-8901,"Philadelphia, PA",Salaried,10000,600,False
CUST-92307212,George Thompson,71,Male,555-852-7419,XXX-XX-9630,"San Antonio, TX",Retired,3800,600,False
CUST-9236E1F9,Susan Taylor,40,Female,555-963-2587,XXX-XX-4567,"New York, NY",Self-employed,7000,620,False
CUST-9248DB1E,George Wilson,22,Male,555-418-2957,XXX-XX-9135,"New York, NY",Unemployed,0,550,False
CUST-9256B120,Kevin Lee,32,Male,555-159-7531,XXX-XX-9012,"New York, NY",Salaried,12000,700,False
CUST-926EC167,Kevin Rodriguez,22,Male,555-893-2457,XXX-XX-0123,"New York, NY",Salaried,4500,620,False
CUST-928CB92C,Linda Rodriguez,40,Female,555-753-8642,XXX-XX-6789,"Los Angeles, CA",Self-employed,5500,700,False
CUST-92928B7A,George Wilson,55,Male,555-135-7924,XXX-XX-8901,"New York, NY",Salaried,12000,800,True
CUST-9293EEAE,George Thompson,58,Male,555-147-8529,XXX-XX-2468,"Philadelphia, PA",Unemployed,2800,550,False
CUST-92A6496C,Maria Garcia,40,Female,555-951-7328,XXX-XX-4680,"San Francisco, CA",Salaried,10000,800,True
CUST-92AFD3F1,Maria Garcia,40,Female,555-951-8674,XXX-XX-4567,"New York, NY",Salaried,10000,700,True
CUST-92D14A0C,Patricia Wilson,68,Female,555-951-0246,XXX-XX-4567,"Orlando, FL",Retired,3500,600,False
CUST-92E10660,David Wilson,30,Male,555-852-9637,XXX-XX-4567,"New York, NY",Salaried,12000,800,False
CUST-92E67F93,Maria Hernandez,48,Female,555-913-4567,XXX-XX-6789,"New York, NY",Salaried,12000,800,False
CUST-92E73EA6,George Peterson,50,Male,555-012-3456,XXX-XX-9876,"New York, NY",Unemployed,0,550,False
CUST-92FA6770,Kevin Johnson,30,Male,555-847-2963,XXX-XX-4680,"New York, NY",Salaried,12000,820,False
CUST-930B15D7,Susan White,58,Female,555-948-2731,XXX-XX-5678,"Orlando, FL",Salaried,4800,600,False
CUST-930F9688,Anthony Brown,31,Male,555-840-6789,XXX-XX-4567,"New York, NY",Self-employed,12000,750,False
CUST-931081A1,David Lee,26,Male,555-478-2916,XXX-XX-3579,"San Francisco, CA",Salaried,10000,800,False
CUST-9317568C,Patricia Brown,71,Female,555-741-8529,XXX-XX-9123,"Chicago, IL",Retired,3500,550,False
CUST-932B6F04,Ashley Green,25,Female,555-914-7036,XXX-XX-8024,"San Francisco, CA",Salaried,7000,750,False
CUST-933F1EC8,Linda Brown,40,Female,555-734-0592,XXX-XX-4567,"Chicago, IL",Self-employed,9000,750,False
CUST-93436A19,Linda Johnson,40,Female,555-963-2580,XXX-XX-4680,"San Francisco, CA",Self-employed,8000,750,False
CUST-9344C044,Patricia Wilson,72,Female,555-703-9246,XXX-XX-2468,"San Diego, CA",Retired,3500,620,False
CUST-9347F517,George Wilson,52,Male,555-135-7924,XXX-XX-0123,"New York, NY",Unemployed,0,550,False
CUST-934AF4B6,Kevin Harris,38,Male,555-159-7532,XXX-XX-4680,"New York, NY",Salaried,12000,700,False
CUST-9359CE7D,James Thompson,22,Male,555-159-7531,XXX-XX-8024,"New York, NY",Salaried,4500,620,False
CUST-93BF5714,Isabella Garcia,22,Female,555-890-1234,XXX-XX-4680,"Austin, TX",Salaried,4500,670,False
CUST-93C1A8A4,Anthony Davis,40,Male,555-112-2334,XXX-XX-8901,"Dallas, TX",Self-employed,12000,800,True
CUST-93C3AFC8,Brenda Smith,40,Female,555-789-4561,XXX-XX-2468,"Los Angeles, CA",Self-employed,5500,580,False
CUST-93E0F604,Kevin Harris,38,Male,555-036-9258,XXX-XX-4680,"Philadelphia, PA",Unemployed,0,580,False
CUST-93EB7585,Anthony Davis,22,Male,555-417-9265,XXX-XX-6829,"New York, NY",Salaried,4500,630,False
CUST-9403EA4C,Maria Garcia,40,Female,555-016-7891,XXX-XX-5791,"New York, NY",Salaried,10000,800,False
CUST-940F8DEF,Maria Hernandez,48,Female,555-016-7283,XXX-XX-4561,"New York, NY",Salaried,7000,690,True
CUST-9413D77B,Maria Sanchez,42,Female,555-890-1234,XXX-XX-4680,"San Antonio, TX",Self-employed,5500,670,False
CUST-941807CC,Brian Thompson,29,Male,555-024-6813,XXX-XX-0123,"Boston, MA",Salaried,8000,750,False
CUST-9433ACE9,George Thompson,58,Male,555-418-2975,XXX-XX-0123,"Dallas, TX",Salaried,11000,760,True
CUST-9438BA42,Ethan Brown,31,Male,555-840-6721,XXX-XX-1234,"Chicago, IL",Self-employed,12000,800,False
CUST-94446DA8,Anthony Brown,30,Male,555-890-1234,XXX-XX-0123,"New York, NY",Self-employed,12000,800,False
CUST-944AFBC1,Kevin Patel,40,Male,555-333-4444,XXX-XX-8901,"San Francisco, CA",Self-employed,12000,800,True
CUST-944D48E1,Maria Hernandez,48,Female,555-016-7283,XXX-XX-8901,"San Antonio, TX",Salaried,7000,730,False
CUST-9450FCAB,Anthony Ramirez,33,Male,555-417-9256,XXX-XX-8901,"New York, NY",Self-employed,12000,770,False
CUST-94737F6A,Linda Rodriguez,40,Female,555-753-1925,XXX-XX-8024,"Los Angeles, CA",Self-employed,5500,620,False
CUST-949A8A4B,Kevin Lee,25,Male,555-852-9637,XXX-XX-0123,"New York, NY",Salaried,5000,600,False
CUST-949F7F2C,Patricia Wilson,50,Female,555-741-8526,XXX-XX-6789,"Los Angeles, CA",Salaried,8000,700,True
CUST-94A801C6,Maria Garcia,40,Female,555-555-5555,XXX-XX-4567,"San Francisco, CA",Salaried,10000,820,True
CUST-94B87696,George Thompson,58,Male,555-135-7913,XXX-XX-0123,"Philadelphia, PA",Unemployed,2800,550,False
CUST-94C56134,George Thompson,70,Male,555-840-6713,XXX-XX-0123,"Orlando, FL",Retired,3000,620,False
CUST-94D97503,Michael Davis,48,Male,555-246-8013,XXX-XX-3456,"Austin, TX",Salaried,9500,680,False
CUST-94F8AD40,Ashley Green,22,Female,555-963-2581,XXX-XX-8024,"New York, NY",Salaried,4500,620,False
CUST-94FAC804,Grace Lee,31,Female,555-792-4680,XXX-XX-2468,"Seattle, WA",Salaried,8000,800,True
CUST-95009381,Maria Sanchez,25,Female,555-914-7536,XXX-XX-6802,"San Francisco, CA",Salaried,6000,700,False
CUST-9504CE86,Linda Rodriguez,40,Female,555-734-9527,XXX-XX-6789,"Los Angeles, CA",Self-employed,5500,620,False
CUST-9512E851,Patricia Wilson,68,Female,555-963-2580,XXX-XX-8901,"Orlando, FL",Retired,3500,580,False
CUST-951743C9,Linda Garcia,50,Female,555-714-2896,XXX-XX-4567,"Chicago, IL",Salaried,9000,700,False
CUST-954C617D,Jack Miller,40,Male,555-063-2847,XXX-XX-9135,"San Francisco, CA",Self-employed,10000,820,True
CUST-95608CB4,Patricia Rodriguez,48,Female,555-951-7384,XXX-XX-4567,"San Francisco, CA",Self-employed,12000,750,False
CUST-958333FD,Kevin Patel,22,Male,555-159-7531,XXX-XX-6802,"New York, NY",Salaried,4500,690,False
CUST-959B45BD,George Thompson,70,Male,555-837-9415,XXX-XX-0123,"Orlando, FL",Retired,3500,550,False
CUST-959BDA18,Kevin Rodriguez,31,Male,555-852-1470,XXX-XX-8901,"San Francisco, CA",Self-employed,12000,620,False
CUST-959C2465,Kevin Lee,31,Male,555-603-1470,XXX-XX-8024,"San Francisco, CA",Self-employed,12000,820,False
CUST-95C82DBD,Maria Garcia,40,Female,555-012-3456,XXX-XX-5791,"San Francisco, CA",Salaried,12000,820,True
CUST-95F960E8,Kevin Lee,22,Male,555-852-1470,XXX-XX-3692,"New York, NY",Salaried,4500,620,False
CUST-960250FD,Ashley Green,25,Female,555-948-2731,XXX-XX-4567,"San Francisco, CA",Salaried,9500,800,False
CUST-961067FE,Ashley Green,25,Female,555-958-7410,XXX-XX-6789,"San Francisco, CA",Salaried,10000,820,False
CUST-9615AEB8,Kevin O'Connell,31,Male,555-895-2634,XXX-XX-0123,"San Francisco, CA",Self-employed,12000,600,False
CUST-961BB5E7,Kevin O'Connell,31,Male,555-852-9637,XXX-XX-4567,"Chicago, IL",Self-employed,12000,800,False
CUST-963CD4F0,Olivia Brown,22,Female,555-555-5555,XXX-XX-5678,"Los Angeles, CA",Salaried,4500,620,False
CUST-96616ABC,Jack Brown,42,Male,555-074-1852,XXX-XX-9135,"Denver, CO",Salaried,12000,820,False
CUST-9684B8F3,Ashley Davis,29,Female,555-159-7538,XXX-XX-6824,"New York, NY",Salaried,8500,800,False
CUST-96978D78,David Lee,28,Male,555-627-9348,XXX-XX-1357,"Chicago, IL",Salaried,9000,800,False
CUST-969C64EA,Maria Garcia,40,Female,555-958-2741,XXX-XX-6789,"San Francisco, CA",Self-employed,12000,750,True
CUST-96A9B638,Patricia Wilson,70,Female,555-941-3629,XXX-XX-8024,"San Diego, CA",Retired,4500,730,False
CUST-96E4388B,Sophia Chen,25,Female,555-792-4680,XXX-XX-2468,"Seattle, WA",Salaried,5500,750,False
CUST-96F84B59,Maria Sanchez,41,Female,555-111-2222,XXX-XX-4567,"San Francisco, CA",Salaried,7500,690,True
CUST-9716FA48,David Wilson,25,Male,555-624-9374,XXX-XX-1357,"Los Angeles, CA",Salaried,5500,700,False
CUST-972038A3,George Thompson,58,Male,555-258-1470,XXX-XX-3692,"Dallas, TX",Retired,3500,620,False
CUST-973669B1,Patricia Wilson,58,Female,555-369-1212,XXX-XX-7890,"Chicago, IL",Salaried,9000,810,True
CUST-974530D2,Kevin O'Connell,30,Male,555-112-2334,XXX-XX-8901,"San Francisco, CA",Salaried,8500,750,False
CUST-9748F153,Anthony Davis,32,Male,555-192-8374,XXX-XX-8901,"New York, NY",Salaried,10000,770,True
CUST-97564007,George Thompson,58,Male,555-503-1872,XXX-XX-8901,"Dallas, TX",Retired,4500,600,False
CUST-9757B466,George Thompson,58,Male,555-086-4207,XXX-XX-8024,"Orlando, FL",Retired,3800,600,False
CUST-975BAA8C,George Thompson,50,Male,555-417-2859,XXX-XX-0123,"Dallas, TX",Salaried,10000,620,False
CUST-976564B9,Kevin O'Connell,30,Male,555-111-2222,XXX-XX-3344,"San Francisco, CA",Salaried,10000,750,True
CUST-97789E26,Isabella Rodriguez,22,Female,555-963-2581,XXX-XX-4567,"Denver, CO",Salaried,4000,620,False
CUST-977939DB,James Thompson,58,Male,555-159-3570,XXX-XX-8901,"Dallas, TX",Retired,4500,700,False
CUST-97943397,David Lee,48,Male,555-234-5678,XXX-XX-3456,"Miami, FL",Self-employed,9000,680,False
CUST-97B1051A,Grace Lee,31,Female,555-741-8529,XXX-XX-6789,"Seattle, WA",Salaried,9000,800,False
CUST-97B95778,George Thompson,70,Male,555-914-7536,XXX-XX-0246,"San Diego, CA",Retired,3800,620,False
CUST-97CE7680,Kevin Lee,28,Male,555-625-8397,XXX-XX-2345,"Chicago, IL",Salaried,9000,800,False
CUST-97D5D757,Maria Garcia,31,Female,555-159-7531,XXX-XX-5678,"San Francisco, CA",Self-employed,12000,800,False
CUST-980D6628,Maria Lopez,42,Female,555-963-2581,XXX-XX-4567,"Dallas, TX",Self-employed,10000,670,True
CUST-983E7BDC,Kevin Lee,25,Male,555-892-3751,XXX-XX-4680,"New York, NY",Unemployed,0,550,False
CUST-98506F8D,Maria Hernandez,29,Female,555-135-7913,XXX-XX-6802,"San Antonio, TX",Salaried,6000,700,True
CUST-985524F7,Patricia Davis,40,Female,555-714-8259,XXX-XX-6789,"Los Angeles, CA",Salaried,8000,750,True
CUST-9869DEF5,Maria Garcia,40,Female,555-918-2746,XXX-XX-5678,"San Francisco, CA",Salaried,10000,800,True
CUST-986CADF0,George Thompson,55,Male,555-417-8394,XXX-XX-6789,"Dallas, TX",Unemployed,2800,550,False
CUST-986D824D,David Rodriguez,48,Male,555-369-1470,XXX-XX-3456,"Miami, FL",Self-employed,9000,680,False
CUST-98803848,Brenda Smith,48,Female,555-963-2581,XXX-XX-8901,"Los Angeles, CA",Salaried,7500,620,False
CUST-9880DDDB,Anthony King,38,Male,555-456-7890,XXX-XX-0123,"Dallas, TX",Salaried,10000,800,True
CUST-988B77C4,Frank Green,55,Male,555-789-0123,XXX-XX-1234,"Houston, TX",Salaried,10000,750,False
CUST-988C32DB,Maria Rodriguez,52,Female,555-481-5169,XXX-XX-7890,"Phoenix, AZ",Salaried,12000,810,True
CUST-98A8449A,George Thompson,68,Male,555-852-0975,XXX-XX-1234,"San Diego, CA",Retired,3200,600,False
CUST-98BC6414,Kevin Lee,40,Male,555-582-1470,XXX-XX-3692,"Dallas, TX",Self-employed,12000,820,False
CUST-98C108BB,David Lee,58,Male,555-627-9348,XXX-XX-2345,"Miami, FL",Retired,3500,600,False
CUST-98C3D9AE,Ashley Davis,29,Female,555-159-7531,XXX-XX-6824,"New York, NY",Salaried,10000,800,False
CUST-98D4D446,George Wilson,71,Male,555-852-9634,XXX-XX-4567,"San Diego, CA",Retired,3500,600,False
CUST-98EC3EAD,George Thompson,50,Male,555-112-2334,XXX-XX-0123,"Dallas, TX",Salaried,10000,700,False
CUST-98F5F503,Linda Rodriguez,40,Female,555-753-1925,XXX-XX-6789,"Los Angeles, CA",Self-employed,5500,620,False
CUST-99183C6C,George Thompson,50,Male,555-047-8291,XXX-XX-2468,"Dallas, TX",Salaried,10000,700,True
CUST-9938E82E,Maria Garcia,42,Female,555-963-8520,XXX-XX-4567,"San Francisco, CA",Salaried,7500,700,True
CUST-995FCDDF,Kevin Patel,40,Male,555-852-9631,XXX-XX-4680,"Miami, FL",Self-employed,12000,750,False
CUST-996B7583,Patricia Lee,70,Female,555-901-2345,XXX-XX-5791,"Orlando, FL",Retired,3000,620,False
CUST-997619D6,George Harris,40,Male,555-018-4725,XXX-XX-8024,"Dallas, TX",Unemployed,0,550,False
CUST-9976538B,Linda Garcia,40,Female,555-678-9012,XXX-XX-8901,"Chicago, IL",Self-employed,6000,620,False
CUST-997D7D7D,Kevin Johnson,30,Male,555-852-7419,XXX-XX-0123,"New York, NY",Salaried,12000,820,False
CUST-9985911A,Kevin Lee,38,Male,555-012-3456,XXX-XX-6802,"Boston, MA",Salaried,12000,750,False
CUST-99C01AF7,James Thompson,50,Male,555-135-7924,XXX-XX-0123,"Dallas, TX",Salaried,12000,820,True
CUST-99DCD0F9,Sophia Chen,35,Female,555-714-2896,XXX-XX-2468,"Seattle, WA",Self-employed,5500,690,False
CUST-99E3AE6D,George Wilson,50,Male,555-159-7530,XXX-XX-4710,"San Francisco, CA",Self-employed,12000,750,False
CUST-99E7A58E,Maria Garcia,48,Female,555-012-3456,XXX-XX-4680,"New York, NY",Salaried,9500,730,False
CUST-99EED620,Maria Sanchez,42,Female,555-963-2580,XXX-XX-4567,"Dallas, TX",Self-employed,6000,620,False
CUST-99F68471,David Garcia,30,Male,555-852-9637,XXX-XX-4567,"Chicago, IL",Salaried,10000,800,False
CUST-9A006C59,Kevin Garcia,31,Male,555-842-9631,XXX-XX-0123,"Chicago, IL",Self-employed,12000,750,False
CUST-9A037E90,Emily Rodriguez,31,Female,555-734-9502,XXX-XX-6789,"San Francisco, CA",Salaried,8000,800,True
CUST-9A0D0408,Kevin Patel,39,Male,555-014-7036,XXX-XX-6802,"New York, NY",Self-employed,10000,670,False
CUST-9A1D0501,George Harris,58,Male,555-111-2222,XXX-XX-3344,"Dallas, TX",Retired,3800,600,False
CUST-9A231CC7,Kevin Rodriguez,45,Male,555-369-1470,XXX-XX-3456,"Miami, FL",Self-employed,8000,680,False
CUST-9A29953D,Linda Wilson,70,Female,555-741-9632,XXX-XX-6789,"Denver, CO",Retired,3500,580,False
CUST-9A34F84C,Patricia Wilson,68,Female,555-917-4826,XXX-XX-4567,"Orlando, FL",Retired,3500,600,False
CUST-9A3CDDD0,Maria Garcia,40,Female,555-918-7536,XXX-XX-4567,"San Francisco, CA",Salaried,7000,700,True
CUST-9A530398,Ashley Green,25,Female,555-914-7026,XXX-XX-8901,"San Francisco, CA",Salaried,7000,750,False
CUST-9A54B3D1,Brenda Carter,31,Female,555-963-8520,XXX-XX-5678,"New York, NY",Self-employed,8000,750,False
CUST-9A58AFAB,Kevin Lee,31,Male,555-840-5678,XXX-XX-1234,"New York, NY",Salaried,8000,620,False
CUST-9A614D23,George Thompson,55,Male,555-264-9173,XXX-XX-9012,"Orlando, FL",Salaried,10000,620,False
CUST-9A96EECC,George Thompson,70,Male,555-837-2941,XXX-XX-4567,"San Diego, CA",Retired,3000,600,False
CUST-9A9C5CE9,George Thompson,50,Male,555-159-3571,XXX-XX-8024,"New York, NY",Unemployed,0,550,False
CUST-9AAA63FF,Patricia Rodriguez,58,Female,555-369-1470,XXX-XX-7890,"Miami, FL",Retired,3800,580,True
CUST-9AB6B407,Kevin O'Connell,40,Male,555-864-2097,XXX-XX-9876,"San Francisco, CA",Self-employed,12000,750,False
CUST-9AD0C6FA,Brenda Smith,40,Female,555-963-2580,XXX-XX-4567,"San Francisco, CA",Self-employed,12000,800,False
CUST-9AD43379,George Thompson,70,Male,555-432-1098,XXX-XX-2345,"Orlando, FL",Retired,3200,580,False
CUST-9AD7A2DB,Brian Thompson,35,Male,555-567-8901,XXX-XX-5791,"Atlanta, GA",Salaried,12000,750,True
CUST-9AE24BB7,Maria Garcia,40,Female,555-963-2581,XXX-XX-6802,"New York, NY",Salaried,10000,800,False
CUST-9AF47CBA,Linda Garcia,40,Female,555-714-2896,XXX-XX-6789,"Chicago, IL",Self-employed,6000,620,False
CUST-9AFDF5C9,David Rodriguez,55,Male,555-678-9012,XXX-XX-1357,"Phoenix, AZ",Self-employed,9000,750,True
CUST-9B05BCD8,Patricia Davis,70,Female,555-714-2896,XXX-XX-6789,"Orlando, FL",Retired,3500,550,False
